111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
20.31,0.5397305797503735,23.33,0.9095649803232446,33.33,2.8115271505734034,38.83,3.1225120685728878,,,,
20.32,0.5235826105101821,23.34,0.8799904528222531,33.34,2.7534915530044843,38.84,3.0308036857292424,,,,
20.33,0.5081483050186042,23.35,0.8518340139472146,33.35,2.6972338905837137,38.85,2.94307329417941,,,,
20.34,0.4933862390136711,23.36,0.8250065044827917,33.36,2.6426823005005704,38.86,2.8590943130031885,,,,
20.35,0.4792579494655235,23.37,0.7994256581019412,33.37,2.5897685131289903,38.87,2.7786560526880764,,,,
20.36,0.4657276842454237,23.38,0.7750154721515681,33.38,2.5384276386437588,38.88,2.7015623973213403,,,,
20.37,0.4527621761302805,23.39,0.7517056443916907,33.39,2.488597968271053,38.89,2.6276306124301048,,,,
20.38,0.44033043847718906,23.4,0.7294310679102192,33.4,2.4402207890370717,38.9,2.5566902649725045,,,,
20.39,0.42840358022620895,23.41,0.7081313774511053,33.41,2.3932402109781785,38.91,2.488582243592793,,,,
20.4,0.4169546381706371,23.42,0.6877505412650711,33.42,2.3476030058634363,38.92,2.4231578686494024,,,,
20.41,0.4059584246776052,23.43,0.6682364933397711,33.43,2.303258456561857,38.93,2.360278082744224,,,,
20.42,0.3953913892543391,23.44,0.6495408015106562,33.44,2.2601582162586795,38.94,2.299812713542928,,,,
20.43,0.3852314925402317,23.45,0.6316183675095269,33.45,2.218256176792316,38.95,2.2416398016070604,,,,
20.44,0.3754580914666752,23.46,0.6144271554881076,33.46,2.177508345442801,38.96,2.1856449867712744,,,,
20.45,0.3660518344680567,23.47,0.5979279459707366,33.47,2.13787272955731,38.97,2.1317209473133105,,,,
20.46,0.3569945657512031,23.48,0.5820841125513839,33.48,2.0993092284488477,38.98,2.0797668867931045,,,,
20.47,0.3482692377396652,23.49,0.566861418965107,33.49,2.0617795320485324,38.99,2.0296880639884485,,,,
20.48,0.33985983090480393,23.5,0.5522278344377862,33.5,2.0252470258339588,39.0,1.9813953618429083,,,,
20.49,0.33175128028024603,,,,,39.01,1.9348048917708391,,,,
20.5,0.3239294080305432,,,,,39.02,1.8898376300460376,,,,
